timestamp,Team1,Team2,Conf1,Conf2
-919126800,San Diego Marines,Montana,,Pacific
-919126800,Pennsylvania,Army,FBS Independents,FBS Independents
-919126800,Harvard,Brown,FBS Independents,FBS Independents
-919126800,Gonzaga,Detroit Mercy,FBS Independents,FBS Independents
-919126800,Marquette,Michigan State,FBS Independents,FBS Independents
-919126800,Auburn,LSU,SEC,SEC
-919126800,Idaho,Nevada,Pacific,
-919126800,Catholic,Hardin-Simmons,,FBS Independents
-919126800,George Washington,Kansas,FBS Independents,Big 6
-919126800,Miami,Florida,FBS Independents,SEC
-919126800,Davidson,Hampden-Sydney,Southern,FBS Independents
-919126800,Clemson,Rhodes College,Southern,
-919126800,Franklin & Marshall,Carnegie Mellon,,FBS Independents
-919126800,Baylor,Tulsa,Southwest,Missouri Valley
-919126800,Arizona State,Northern Colorado,Border,
-919126800,Utah,Colorado State,Mountain State,Mountain State
-919126800,Manhattan,Villanova,FBS Independents,FBS Independents
-919126800,Washington,USC,Pacific,Pacific
-919126800,Wisconsin,Indiana,Western,Western
-919126800,California,Oregon,Pacific,Pacific
-919126800,Syracuse,Colgate,FBS Independents,FBS Independents
-919126800,Denver,Utah State,Mountain State,Mountain State
-919126800,Stanford,Oregon State,Pacific,Pacific
-919126800,Penn State,New York University,FBS Independents,FBS Independents
-919126800,Ole Miss,Memphis,SEC,
-919126800,Notre Dame,Iowa,FBS Independents,Western
-919126800,Pittsburgh,Nebraska,FBS Independents,Big 6
-919126800,Mississippi State,Millsaps,SEC,
-919126800,Oklahoma State,Saint Louis,Missouri Valley,Missouri Valley
-919040400,West Virginia,Kentucky,FBS Independents,SEC
-918694800,Missouri,Kansas,Big 6,Big 6
-918694800,Utah,Idaho,Mountain State,Pacific
-918694800,Saint Louis,Texas Tech,Missouri Valley,Border
-918694800,Colorado,Denver,Mountain State,Mountain State
-918694800,Washburn,St. Benedict,Missouri Valley,
-918694800,VMI,Virginia Tech,Southern,Southern
-918694800,Maryland,Rutgers,Southern,
-918694800,Richmond,William & Mary,Southern,Southern
-918694800,Fordham,Arkansas,FBS Independents,Southwest
-918608400,South Carolina,Miami,Southern,FBS Independents
-918522000,Furman,Clemson,Southern,Southern
-918522000,BYU,Colorado State,Mountain State,Mountain State
-918522000,Mississippi State,Ole Miss,SEC,SEC
-918522000,Pennsylvania,Cornell,FBS Independents,FBS Independents
-918522000,Oklahoma,Temple,Big 6,FBS Independents
-918522000,Northwestern,Notre Dame,Western,FBS Independents
-918522000,Virginia,North Carolina,FBS Independents,Southern
-918522000,New Mexico State,Redlands,Border,
-918522000,Montana,Portland,Pacific,
-918522000,Hampden-Sydney,Randolph-Macon,FBS Independents,
-918522000,The Citadel,Sewanee,Southern,FBS Independents
-918522000,Centenary (LA),Rhodes College,FBS Independents,
-918522000,Boston College,Auburn,FBS Independents,SEC
-918522000,Alabama,Vanderbilt,SEC,SEC
-918522000,Arizona State,North Dakota,Border,
-918522000,Columbia,Colgate,FBS Independents,FBS Independents
-918522000,Saint Mary's (CA),Santa Clara,FBS Independents,FBS Independents
-918522000,Utah State,Wyoming,Mountain State,Mountain State
-918522000,Princeton,Army,FBS Independents,FBS Independents
-918522000,Rice,TCU,Southwest,Southwest
-918522000,Drake,Creighton,Missouri Valley,Missouri Valley
-918522000,Baylor,SMU,Southwest,Southwest
-918522000,Tennessee,Kentucky,SEC,SEC
-918522000,Tulsa,Oklahoma State,Missouri Valley,Missouri Valley
-918522000,Iowa,Illinois,Western,Western
-918522000,Purdue,Indiana,Western,Western
-918522000,Georgia Tech,Florida,SEC,SEC
-918522000,Villanova,Duquesne,FBS Independents,FBS Independents
-918522000,Holy Cross,Manhattan,FBS Independents,FBS Independents
-918522000,Yale,Harvard,FBS Independents,FBS Independents
-918522000,Hardin-Simmons,Loyola Marymount,FBS Independents,FBS Independents
-918522000,George Washington,Georgetown,FBS Independents,FBS Independents
-918522000,Duke,NC State,Southern,Southern
-918522000,Brown,Dartmouth,FBS Independents,FBS Independents
-918522000,Missouri-Rolla,Washington University (St. Louis),,Missouri Valley
-918522000,Gonzaga,Washington State,FBS Independents,Pacific
-918522000,Michigan State,West Virginia,FBS Independents,FBS Independents
-918522000,Detroit Mercy,Marquette,FBS Independents,FBS Independents
-918522000,Pittsburgh,Penn State,FBS Independents,FBS Independents
-918522000,Arizona,New Mexico,Border,Border
-918522000,Nebraska,Iowa State,Big 6,Big 6
-918522000,Tulane,Northwestern State,SEC,
-918522000,Wisconsin,Minnesota,Western,Western
-918522000,Ohio State,Michigan,Western,Western
-918522000,UCLA,Washington,Pacific,Pacific
-918090000,Kansas,Colorado State,Big 6,Mountain State
-918090000,Tulsa,Arkansas,Missouri Valley,Southwest
-918090000,Columbia,Brown,FBS Independents,FBS Independents
-918090000,Texas,Texas A&M,Southwest,Southwest
-918090000,Wichita State,Creighton,,Missouri Valley
-918090000,UTEP,New Mexico State,Border,Border
-918090000,Wake Forest,South Carolina,Southern,Southern
-918003600,Miami,Ole Miss,FBS Independents,SEC
-917917200,Carnegie Mellon,Duquesne,FBS Independents,FBS Independents
-917917200,Nebraska,Kansas State,Big 6,Big 6
-917917200,Oregon State,Oregon,Pacific,Pacific
-917917200,USC,UCLA,Pacific,Pacific
-917917200,Vanderbilt,Tennessee,SEC,SEC
-917917200,California,Stanford,Pacific,Pacific
-917917200,Arizona,Marquette,Border,FBS Independents
-917917200,Duke,Pittsburgh,Southern,FBS Independents
-917917200,LSU,Tulane,SEC,SEC
-917917200,Alabama,Mississippi State,SEC,SEC
-917917200,Santa Clara,Oklahoma,FBS Independents,Big 6
-917917200,Centenary (LA),Louisiana Tech,FBS Independents,
-917917200,The Citadel,Davidson,Southern,Southern
-917917200,Auburn,Florida,SEC,SEC
-917917200,Georgia,Georgia Tech,SEC,SEC
-917917200,Fordham,New York University,FBS Independents,FBS Independents
-917917200,Washington University (St. Louis),Saint Louis,Missouri Valley,Missouri Valley
-917917200,Rice,Baylor,Southwest,Southwest
-917917200,Washington and Lee,Maryland,Southern,Southern
-917917200,Boston College,Holy Cross,FBS Independents,FBS Independents
-917917200,New Mexico,Texas Tech,Border,Border
-917917200,Navy,Army,FBS Independents,FBS Independents
-917917200,Washington,Washington State,Pacific,Pacific
-917917200,SMU,TCU,Southwest,Southwest
-917830800,San Francisco,Loyola Marymount,FBS Independents,FBS Independents
-917398800,Miami,Georgia,FBS Independents,SEC
-917312400,Rice,SMU,Southwest,Southwest
-917312400,San Francisco,Texas Tech,FBS Independents,Border
-917312400,Florida,Texas,SEC,Southwest
-917312400,Auburn,Villanova,SEC,FBS Independents
-917312400,USC,Notre Dame,Pacific,FBS Independents
-917226000,The Citadel,South Carolina,Southern,Southern
-916707600,Hawai'i,Denver,,Mountain State
-915498000,Georgia Tech,California,SEC,Pacific
-892688400,West Texas A&M,Oklahoma City,Border,
-892602000,New Mexico State,New Mexico Highlands,Border,
-892515600,Gonzaga,Arizona State,FBS Independents,Border
-892515600,Drake,St Ambrose University  Iowa,Missouri Valley,
-892515600,Tennessee,Furman,SEC,Southern
-892515600,Texas Wesleyan,Hardin-Simmons,,Border
-892515600,North Carolina,Lenoir-Rhyne,Southern,
-892515600,NC State,Richmond,Southern,Southern
-892515600,Virginia,Hampden-Sydney,FBS Independents,
-892515600,Rollins,Davidson,,Southern
-892515600,Duquesne,Waynesburg,FBS Independents,
-892515600,Camp Davis,Wake Forest,,Southern
-892515600,LSU,Louisiana Tech,SEC,
-892515600,Virginia Tech,Catawba,Southern,
-892515600,William & Mary,Newport News,Southern,
-892515600,Boston College,St. Anselm,FBS Independents,
-892515600,Northern Arizona,Eastern New Mexico,Border,
-892515600,Colorado School Of Mines,Denver,,Mountain State
-892515600,Centenary (LA),Millsaps,FBS Independents,
-892515600,Saint Mary's (CA),Moffett Field,FBS Independents,
-892515600,Clemson,Presbyterian,Southern,
-892515600,Florida,Randolph-Macon,SEC,
-892429200,Creighton,St. Benedict,Missouri Valley,
-892429200,Texas Tech,Abilene Christian,Border,
-891997200,Washington and Lee,Sewanee,Southern,FBS Independents
-891997200,Temple,Kansas,FBS Independents,Big 6
-891997200,New Mexico State,Western New Mexico,Border,
-891997200,Duquesne,Niagara,FBS Independents,
-891997200,Arizona State,Texas A&M-Kingsville,Border,
-891997200,Georgetown,Ole Miss,FBS Independents,SEC
-891997200,Syracuse,Clarkson,FBS Independents,
-891997200,Northern Colorado,Wyoming,,Mountain State
-891997200,Denver,Iowa State,Mountain State,Big 6
-891997200,BYU,Montana,Mountain State,Pacific
-891997200,Saint Louis,Missouri-Rolla,Missouri Valley,
-891997200,New Mexico,Northern Arizona,Border,Border
-891997200,Furman,Wofford,Southern,
-891997200,Auburn,Samford,SEC,
-891997200,San José State,Utah State,,Mountain State
-891997200,UCLA,Washington State,Pacific,Pacific
-891997200,Creighton,Centenary (LA),Missouri Valley,FBS Independents
-891910800,Texas A&M,Sam Houston,Southwest,
-891910800,SMU,North Texas,Southwest,
-891910800,Baylor,Hardin-Simmons,Southwest,Border
-891910800,Iowa,Drake,Western,Missouri Valley
-891910800,Fort Hays State,Kansas State,,Big 6
-891910800,Navy,William & Mary,FBS Independents,Southern
-891910800,Manhattan,St. Bonaventure,FBS Independents,
-891910800,NC State,Davidson,Southern,Southern
-891910800,LSU,Holy Cross,SEC,FBS Independents
-891910800,Duke,Wake Forest,Southern,Southern
-891910800,Mount St. Mary's,George Washington,,Southern
-891910800,New York University,Pennsylvania Military,FBS Independents,
-891910800,North Carolina,South Carolina,Southern,Southern
-891910800,Arkansas,East Central (OK),Southwest,
-891910800,Virginia,Lafayette,FBS Independents,
-891910800,Brown,Wesleyan (CT),FBS Independents,
-891910800,USC,Oregon State,Pacific,Pacific
-891910800,Tulane,Boston College,SEC,FBS Independents
-891910800,Loyola Marymount,Redlands,FBS Independents,
-891910800,Mercer,Georgia,,SEC
-891910800,Purdue,Vanderbilt,Western,SEC
-891910800,Dartmouth,Norwich,FBS Independents,
-891910800,TCU,Tulsa,Southwest,Missouri Valley
-891910800,Maryland,Hampden-Sydney,Southern,
-891910800,VMI,Clemson,Southern,Southern
-891910800,Colgate,St. Lawrence,FBS Independents,
-891910800,Washington,Minnesota,Pacific,Western
-891910800,Notre Dame,Arizona,FBS Independents,Border
-891910800,Stanford,Oregon,Pacific,Pacific
-891910800,Richmond,Randolph-Macon,Southern,
-891910800,The Citadel,High Point,Southern,
-891910800,Alabama,Louisiana,SEC,
-891910800,West Virginia,Waynesburg,FBS Independents,
-891910800,Mississippi State,Florida,SEC,SEC
-891910800,Santa Clara,San Francisco,FBS Independents,FBS Independents
-891910800,Colorado,Texas,Mountain State,Southwest
-891910800,Indiana,Detroit Mercy,Western,FBS Independents
-891910800,California,Saint Mary's (CA),Pacific,FBS Independents
-891910800,Colorado State,Colorado School Of Mines,Mountain State,
-891910800,Idaho,Utah,Pacific,Mountain State
-891910800,Pacific Lutheran,Gonzaga,,FBS Independents
-891910800,Michigan,Michigan State,Western,FBS Independents
-891910800,Fresno State,West Texas A&M,,Border
-891910800,Ohio State,Missouri,Western,Big 6
-891910800,Oklahoma,Oklahoma State,Big 6,Missouri Valley
-891910800,Louisiana Tech,UTEP,,Border
-891910800,Kentucky,Virginia Tech,SEC,Southern
-891392400,Miami,Elon,FBS Independents,
-891392400,Creighton,Saint Louis,Missouri Valley,Missouri Valley
-891392400,Oregon,Idaho,Pacific,Pacific
-891392400,Detroit Mercy,Wayne State,FBS Independents,
-891392400,Manhattan,George Washington,FBS Independents,Southern
-891392400,BYU,Western Colorado,Mountain State,
-891392400,Albertson,Gonzaga,,FBS Independents
-891392400,Oklahoma State,Texas Tech,Missouri Valley,Border
-891306000,Texas A&M,Texas A&M-Kingsville,Southwest,
-891306000,Yale,Virginia,FBS Independents,FBS Independents
-891306000,Davidson,North Carolina,Southern,Southern
-891306000,Alabama,Mississippi State,SEC,SEC
-891306000,Princeton,Williams,FBS Independents,
-891306000,Colgate,Penn State,FBS Independents,FBS Independents
-891306000,Furman,Wake Forest,Southern,Southern
-891306000,Texas,LSU,Southwest,SEC
-891306000,Columbia,Brown,FBS Independents,FBS Independents
-891306000,Ole Miss,Rhodes College,SEC,
-891306000,Drake,Grinnell,Missouri Valley,
-891306000,Illinois,Miami (OH),Western,
-891306000,Tulane,Auburn,SEC,SEC
-891306000,Arkansas,TCU,Southwest,Southwest
-891306000,Hardin-Simmons,North Texas,Border,
-891306000,Washington and Lee,Kentucky,Southern,SEC
-891306000,Clemson,NC State,Southern,Southern
-891306000,Michigan,Iowa,Western,Western
-891306000,Florida,Tampa,SEC,
-891306000,USC,Ohio State,Pacific,Western
-891306000,Oregon State,Washington,Pacific,Pacific
-891306000,Pennsylvania,Harvard,FBS Independents,FBS Independents
-891306000,New Mexico,UTEP,Border,Border
-891306000,Vanderbilt,Tennessee Tech,SEC,
-891306000,Missouri,Colorado,Big 6,Mountain State
-891306000,Rice,Sam Houston,Southwest,
-891306000,Dartmouth,Amherst,FBS Independents,
-891306000,Pittsburgh,Purdue,FBS Independents,Western
-891306000,Arizona,New Mexico State,Border,Border
-891306000,Holy Cross,Providence,FBS Independents,
-891306000,Temple,VMI,FBS Independents,Southern
-891306000,San Francisco,Nevada,FBS Independents,
-891306000,Arizona State,West Texas A&M,Border,Border
-891306000,Cornell,Syracuse,FBS Independents,FBS Independents
-891306000,Villanova,Centre College Kentucky,FBS Independents,
-891306000,Colorado State,Wyoming,Mountain State,Mountain State
-891306000,McDaniel,Maryland,,Southern
-891306000,Notre Dame,Indiana,FBS Independents,Western
-891306000,Duke,Tennessee,Southern,SEC
-891306000,William & Mary,Randolph-Macon,Southern,
-891306000,Stanford,UCLA,Pacific,Pacific
-891306000,Montana,North Dakota State,Pacific,
-891306000,Army,The Citadel,FBS Independents,Southern
-891306000,Northwestern,Kansas State,Western,Big 6
-891306000,Denver,Baylor,Mountain State,Southwest
-891306000,Iowa State,Nebraska,Big 6,Big 6
-891306000,Santa Clara,Loyola Marymount,FBS Independents,FBS Independents
-891306000,Georgia,South Carolina,SEC,Southern
-891306000,Washington State,California,Pacific,Pacific
-891306000,Georgia Tech,Chattanooga,SEC,
-891306000,Lafayette,New York University,,FBS Independents
-891306000,Virginia Tech,Georgetown,Southern,FBS Independents
-891306000,Saint Mary's (CA),Portland,FBS Independents,
-891306000,Northwestern State,Centenary (LA),,FBS Independents
-891306000,Fordham,SMU,FBS Independents,Southwest
-891306000,Wisconsin,Marquette,Western,FBS Independents
-891306000,Northern Arizona,New Mexico Highlands,Border,
-891306000,Navy,West Virginia,FBS Independents,FBS Independents
-891306000,Kansas,Washington University (St. Louis),Big 6,Missouri Valley
-890787600,Gonzaga,Idaho,FBS Independents,Pacific
-890787600,Loyola Marymount,Texas Tech,FBS Independents,Border
-890787600,Temple,Georgetown,FBS Independents,FBS Independents
-890787600,Detroit Mercy,Central Michigan,FBS Independents,
-890787600,Tampa,Miami,,FBS Independents
-890787600,Manhattan,Duquesne,FBS Independents,FBS Independents
-890787600,UCLA,Montana,Pacific,Pacific
-890787600,Denver,BYU,Mountain State,Mountain State
-890787600,Ole Miss,Georgia,SEC,SEC
-890787600,Washington and Lee,George Washington,Southern,Southern
-890701200,Arizona,Nevada,Border,
-890701200,Florida,Villanova,SEC,FBS Independents
-890701200,USC,Oregon,Pacific,Pacific
-890701200,Baylor,Arkansas,Southwest,Southwest
-890701200,West Texas A&M,New Mexico State,Border,Border
-890701200,Texas,Oklahoma,Southwest,Big 6
-890701200,Sewanee,Davidson,FBS Independents,Southern
-890701200,Rice,Tulane,Southwest,SEC
-890701200,Colorado,Utah State,Mountain State,Mountain State
-890701200,California,Santa Clara,Pacific,FBS Independents
-890701200,Kentucky,Vanderbilt,SEC,SEC
-890701200,New York University,Texas A&M,FBS Independents,Southwest
-890701200,Tennessee,Dayton,SEC,
-890701200,New Mexico,Arizona State,Border,Border
-890701200,Auburn,Louisiana Tech,SEC,
-890701200,Dartmouth,Colgate,FBS Independents,FBS Independents
-890701200,Syracuse,Holy Cross,FBS Independents,FBS Independents
-890701200,Northwestern,Wisconsin,Western,Western
-890701200,Michigan State,Marquette,FBS Independents,FBS Independents
-890701200,Navy,Lafayette,FBS Independents,
-890701200,William & Mary,Virginia Tech,Southern,Southern
-890701200,Harvard,Cornell,FBS Independents,FBS Independents
-890701200,Centenary (LA),Hardin-Simmons,FBS Independents,Border
-890701200,Oregon State,Stanford,Pacific,Pacific
-890701200,Michigan,Pittsburgh,Western,FBS Independents
-890701200,Boston College,Clemson,FBS Independents,Southern
-890701200,Penn State,Bucknell,FBS Independents,
-890701200,North Carolina,Fordham,Southern,FBS Independents
-890701200,Tulsa,Creighton,Missouri Valley,Missouri Valley
-890701200,NC State,Furman,Southern,Southern
-890701200,Maryland,Duke,Southern,Southern
-890701200,Mississippi State,LSU,SEC,SEC
-890701200,Minnesota,Illinois,Western,Western
-890701200,Georgia Tech,Notre Dame,SEC,FBS Independents
-890701200,Brown,Rhode Island,FBS Independents,
-890701200,Yale,Pennsylvania,FBS Independents,FBS Independents
-890701200,West Virginia,West Virginia Wesleyan,FBS Independents,
-890701200,Wake Forest,South Carolina,Southern,Southern
-890701200,Princeton,Columbia,FBS Independents,FBS Independents
-890701200,Virginia,Richmond,FBS Independents,Southern
-890701200,Washington State,Washington,Pacific,Pacific
-890701200,Drake,Saint Louis,Missouri Valley,Missouri Valley
-890701200,Utah,Wyoming,Mountain State,Mountain State
